streetNumber,streetName,suburbName,status,postcode,lat,lng
1,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
3,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
5,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
7,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
9,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
11,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
13,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
15,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
17,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
19,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
21,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
23,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
25,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
27,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
29,Kidner Close,Castle Hill,1.0,2154.0,-33.7305849,151.0214991
1,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
3,Killarney Close,Castle Hill,1.0,2154.0,-33.741400899999995,151.0117738
5,Killarney Close,Castle Hill,1.0,2154.0,-33.7414024,151.0120921
7,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
9,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
11,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
13,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
15,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
17,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
19,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
21,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
23,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
25,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
27,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
29,Killarney Close,Castle Hill,1.0,2154.0,-33.7411238,151.0119176
1,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
3,Kincraig Court,Castle Hill,1.0,2154.0,-33.715551,151.00662450000004
5,Kincraig Court,Castle Hill,1.0,2154.0,-33.7156796,151.00686240000005
7,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
9,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
11,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
13,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
15,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
17,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
19,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
21,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
23,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
25,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
27,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
29,Kincraig Court,Castle Hill,1.0,2154.0,-33.7154437,151.00699780000005
1,Kings Road,Castle Hill,1.0,2154.0,-33.723518,150.980637
3,Kings Road,Castle Hill,1.0,2154.0,-33.7234365,150.9805966
5,Kings Road,Castle Hill,1.0,2154.0,-33.723118799999995,150.9804894
7,Kings Road,Castle Hill,1.0,2154.0,-33.72296420000001,150.9803794
9,Kings Road,Castle Hill,1.0,2154.0,-33.722795899999994,150.9803024
11,Kings Road,Castle Hill,1.0,2154.0,-33.722627200000005,150.9802263
13,Kings Road,Castle Hill,1.0,2154.0,-33.7224686,150.9800575
15,Kings Road,Castle Hill,1.0,2154.0,-33.7222829,150.98003480000003
17,Kings Road,Castle Hill,1.0,2154.0,-33.7219934,150.9795916
19,Kings Road,Castle Hill,1.0,2154.0,-33.721852,150.9795189
21,Kings Road,Castle Hill,1.0,2154.0,-33.7218378,150.9795166
23,Kings Road,Castle Hill,1.0,2154.0,-33.7217294,150.9794967
25,Kings Road,Castle Hill,1.0,2154.0,-33.72092070000001,150.9793982
27,Kings Road,Castle Hill,1.0,2154.0,-33.7206976,150.97930730000004
29,Kings Road,Castle Hill,1.0,2154.0,-33.720514400000006,150.9792164
1,Kingscott Place,Castle Hill,1.0,2154.0,-33.7170292,151.0215229
3,Kingscott Place,Castle Hill,1.0,2154.0,-33.717196200000004,151.02140459999995
5,Kingscott Place,Castle Hill,1.0,2154.0,-33.71739229999999,151.02129490000004
7,Kingscott Place,Castle Hill,1.0,2154.0,-33.7175679,151.02111200000004
9,Kingscott Place,Castle Hill,1.0,2154.0,-33.717489,151.020892
11,Kingscott Place,Castle Hill,1.0,2154.0,-33.71736,151.02077830000005
13,Kingscott Place,Castle Hill,1.0,2154.0,-33.7172735,151.02059640000004
15,Kingscott Place,Castle Hill,1.0,2154.0,-33.717147,151.02041450000004
17,Kingscott Place,Castle Hill,1.0,2154.0,-33.717060499999995,151.0202326
19,Kingscott Place,Castle Hill,1.0,2154.0,-33.716944899999994,151.0200031
21,Kingscott Place,Castle Hill,1.0,2154.0,-33.7168536,151.0197101
23,Kingscott Place,Castle Hill,1.0,2154.0,-33.7166259,151.01976059999996
25,Kingscott Place,Castle Hill,1.0,2154.0,-33.716655,151.0201271
27,Kingscott Place,Castle Hill,1.0,2154.0,-33.716655,151.0201271
29,Kingscott Place,Castle Hill,1.0,2154.0,-33.716655,151.0201271
1,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.7153657,151.0081357
3,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.7151142,151.00809030000005
5,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.714702,151.0080035
7,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.7148066,151.00704430000005
9,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.71485670000001,151.0067715
11,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.71480579999999,151.00647819999998
13,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.7148128,151.0062508
15,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.7148201,151.00601899999995
17,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.7148273,151.0057872
19,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.714845700000005,151.00563459999995
21,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.7148958,151.0053618
23,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.7148493,151.0051799
25,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.714856899999994,151.0049753
27,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.714837700000004,151.0046851
29,Kingussie Avenue,Castle Hill,1.0,2154.0,-33.715048200000005,151.0044711
1,Kiola Place,Castle Hill,1.0,2154.0,-33.7244101,151.0002749
3,Kiola Place,Castle Hill,1.0,2154.0,-33.724386200000005,151.0002688
5,Kiola Place,Castle Hill,1.0,2154.0,-33.724591100000005,151.00013230000005
7,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
9,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
11,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
13,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
15,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
17,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
19,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
21,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
23,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
25,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
27,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
29,Kiola Place,Castle Hill,1.0,2154.0,-33.72473660000001,151.0003063
1,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.7210529,150.96603169999997
3,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.72108789999999,150.96616809999998
5,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.72116280000001,150.9663044
7,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.7212377,150.96644080000004
9,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.721340999999995,150.9665318
11,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.7213593,150.9667591
13,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.7214342,150.96689550000005
15,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.7215349,150.96705459999995
17,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.7215274,150.9672592
19,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.7215482,150.96741830000005
21,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.721609,150.9675774
23,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.721655600000005,150.9677592
25,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.721662200000004,150.9679411
27,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.7216289,150.968123
29,Kirkwall Avenue,Castle Hill,1.0,2154.0,-33.7216239,150.9682593
1,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7400122,151.02081299999998
3,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7400916,151.0209969
5,Kirkwood Court,Castle Hill,1.0,2154.0,-33.74020410000001,151.0212212
7,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
9,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
11,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
13,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
15,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
17,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
19,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
21,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
23,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
25,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
27,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
29,Kirkwood Court,Castle Hill,1.0,2154.0,-33.7402492,151.0212331
1,Kirrily Way,Castle Hill,1.0,2154.0,-33.743805,151.0153321
3,Kirrily Way,Castle Hill,1.0,2154.0,-33.7437875,151.015321
5,Kirrily Way,Castle Hill,1.0,2154.0,-33.74393070000001,151.0154119
7,Kirrily Way,Castle Hill,1.0,2154.0,-33.7441887,151.0156393
9,Kirrily Way,Castle Hill,1.0,2154.0,-33.7443101,151.01595759999995
11,Kirrily Way,Castle Hill,1.0,2154.0,-33.7439433,151.0158447
13,Kirrily Way,Castle Hill,1.0,2154.0,-33.7439433,151.0158447
15,Kirrily Way,Castle Hill,1.0,2154.0,-33.7439433,151.0158447
17,Kirrily Way,Castle Hill,1.0,2154.0,-33.7439433,151.0158447
19,Kirrily Way,Castle Hill,1.0,2154.0,-33.7439433,151.0158447
21,Kirrily Way,Castle Hill,1.0,2154.0,-33.7439433,151.0158447
23,Kirrily Way,Castle Hill,1.0,2154.0,-33.7439433,151.0158447
25,Kirrily Way,Castle Hill,1.0,2154.0,-33.7439433,151.0158447
27,Kirrily Way,Castle Hill,1.0,2154.0,-33.7439433,151.0158447
29,Kirrily Way,Castle Hill,1.0,2154.0,-33.7439433,151.0158447
1,Knight Place,Castle Hill,1.0,2154.0,-33.7451583,151.00708980000005
3,Knight Place,Castle Hill,1.0,2154.0,-33.74515170000001,151.0073865
5,Knight Place,Castle Hill,1.0,2154.0,-33.7449316,151.0074536
7,Knight Place,Castle Hill,1.0,2154.0,-33.7448391,151.0077947
9,Knight Place,Castle Hill,1.0,2154.0,-33.7447648,151.0083631
11,Knight Place,Castle Hill,1.0,2154.0,-33.7444658,151.0085223
13,Knight Place,Castle Hill,1.0,2154.0,-33.7442027,151.0084313
15,Knight Place,Castle Hill,1.0,2154.0,-33.7441763,151.00835859999995
17,Knight Place,Castle Hill,1.0,2154.0,-33.7441763,151.00835859999995
19,Knight Place,Castle Hill,1.0,2154.0,-33.7441763,151.00835859999995
21,Knight Place,Castle Hill,1.0,2154.0,-33.7441763,151.00835859999995
23,Knight Place,Castle Hill,1.0,2154.0,-33.7441763,151.00835859999995
25,Knight Place,Castle Hill,1.0,2154.0,-33.7441763,151.00835859999995
27,Knight Place,Castle Hill,1.0,2154.0,-33.7441763,151.00835859999995
29,Knight Place,Castle Hill,1.0,2154.0,-33.7441763,151.00835859999995
1,Knight Way,Castle Hill,1.0,2154.0,-33.743679,151.0086437
3,Knight Way,Castle Hill,1.0,2154.0,-33.743679,151.0086437
5,Knight Way,Castle Hill,1.0,2154.0,-33.743679,151.0086437
7,Knight Way,Castle Hill,1.0,2154.0,-33.743679,151.0086437
9,Knight Way,Castle Hill,1.0,2154.0,-33.743679,151.0086437
11,Knight Way,Castle Hill,1.0,2154.0,-33.743679,151.0086437
13,Knight Way,Castle Hill,1.0,2154.0,-33.743679,151.0086437
15,Knight Way,Castle Hill,1.0,2154.0,-33.7436988,151.0087269
17,Knight Way,Castle Hill,1.0,2154.0,-33.7432333,151.00870419999995
19,Knight Way,Castle Hill,1.0,2154.0,-33.742936900000004,151.0087951
21,Knight Way,Castle Hill,1.0,2154.0,-33.742893,151.00831440000005
23,Knight Way,Castle Hill,1.0,2154.0,-33.742893,151.00831440000005
25,Knight Way,Castle Hill,1.0,2154.0,-33.742893,151.00831440000005
27,Knight Way,Castle Hill,1.0,2154.0,-33.742893,151.00831440000005
29,Knight Way,Castle Hill,1.0,2154.0,-33.742893,151.00831440000005
1,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.712295399999995,150.98817350000004
3,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7123622,150.98780980000004
5,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7125888,150.987446
7,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7128687,150.987446
9,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7129896,150.9870595
11,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7132552,150.9870823
13,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7132092,150.9876051
15,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.713449100000005,150.9876051
17,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7135898,150.9877643
19,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7137563,150.98794619999995
21,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.713894399999994,150.98817350000004
23,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.714089200000004,150.98830990000005
25,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7142416,150.9885145
27,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7138011,150.9885044
29,Knightsbridge Place,Castle Hill,1.0,2154.0,-33.7138011,150.9885044
1,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7176456,151.000629
3,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.717521399999995,151.0004533
5,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7173601,151.00030269999996
7,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7172108,150.9996633
9,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7169513,150.9997533
11,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7168246,150.9996132
13,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.71666810000001,150.9992914
15,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7165947,150.9991135
17,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7164963,150.998946
19,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7165017,150.9989423
21,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7165017,150.9989423
23,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7165017,150.9989423
25,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7165017,150.9989423
27,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7165017,150.9989423
29,Kullaroo Avenue,Castle Hill,1.0,2154.0,-33.7165017,150.9989423
1,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7246344,151.0038929
3,Kywong Avenue,Castle Hill,1.0,2154.0,-33.724760499999995,151.0036805
5,Kywong Avenue,Castle Hill,1.0,2154.0,-33.724887700000004,151.00363380000005
7,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7250592,151.00367930000004
9,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7252707,151.0037221
11,Kywong Avenue,Castle Hill,1.0,2154.0,-33.725390600000004,151.0037247
13,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7253881,151.0037477
15,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7253881,151.0037477
17,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7253881,151.0037477
19,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7253881,151.0037477
21,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7253881,151.0037477
23,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7253881,151.0037477
25,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7253881,151.0037477
27,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7253881,151.0037477
29,Kywong Avenue,Castle Hill,1.0,2154.0,-33.7253881,151.0037477
1,Lacebark Way,Castle Hill,1.0,2154.0,-33.74127429999999,151.01698090000005
3,Lacebark Way,Castle Hill,1.0,2154.0,-33.7412278,151.016799
5,Lacebark Way,Castle Hill,1.0,2154.0,-33.741078,151.0165261
7,Lacebark Way,Castle Hill,1.0,2154.0,-33.7412106,151.016185
9,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
11,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
13,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
15,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
17,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
19,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
21,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
23,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
25,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
27,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
29,Lacebark Way,Castle Hill,1.0,2154.0,-33.7413752,151.0163122
1,Lanark Court,Castle Hill,1.0,2154.0,-33.717204100000004,151.0092271
3,Lanark Court,Castle Hill,1.0,2154.0,-33.7173691,151.0090907
5,Lanark Court,Castle Hill,1.0,2154.0,-33.7176024,151.00890880000003
7,Lanark Court,Castle Hill,1.0,2154.0,-33.7177006,151.0091362
9,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
11,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
13,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
15,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
17,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
19,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
21,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
23,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
25,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
27,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
29,Lanark Court,Castle Hill,1.0,2154.0,-33.7174387,151.0092444
1,Lancelot Court,Castle Hill,1.0,2154.0,-33.7097773,150.9870823
3,Lancelot Court,Castle Hill,1.0,2154.0,-33.709850700000004,150.9869004
5,Lancelot Court,Castle Hill,1.0,2154.0,-33.7103017,150.98631830000005
7,Lancelot Court,Castle Hill,1.0,2154.0,-33.7102974,150.98599099999996
9,Lancelot Court,Castle Hill,1.0,2154.0,-33.710471500000004,150.98596830000002
11,Lancelot Court,Castle Hill,1.0,2154.0,-33.7106972,150.98599099999996
13,Lancelot Court,Castle Hill,1.0,2154.0,-33.71087120000001,150.98596830000002
15,Lancelot Court,Castle Hill,1.0,2154.0,-33.71108529999999,150.9859455
17,Lancelot Court,Castle Hill,1.0,2154.0,-33.711256799999994,150.98599099999996
19,Lancelot Court,Castle Hill,1.0,2154.0,-33.7114309,150.98596830000002
21,Lancelot Court,Castle Hill,1.0,2154.0,-33.7116141,150.9860592
23,Lancelot Court,Castle Hill,1.0,2154.0,-33.7118165,150.98599099999996
25,Lancelot Court,Castle Hill,1.0,2154.0,-33.7120346,150.9862184
27,Lancelot Court,Castle Hill,1.0,2154.0,-33.7117733,150.9862876
29,Lancelot Court,Castle Hill,1.0,2154.0,-33.7117733,150.9862876
1,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
3,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
5,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
7,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
9,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
11,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
13,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
15,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
17,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
19,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
21,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
23,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
25,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
27,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
29,Langshaw Circuit,Castle Hill,1.0,2154.0,-33.727616299999994,151.0244826
1,Larool Crescent,Castle Hill,1.0,2154.0,-33.728939200000006,151.0018148
3,Larool Crescent,Castle Hill,1.0,2154.0,-33.7291399,151.0020022
5,Larool Crescent,Castle Hill,1.0,2154.0,-33.729220500000004,151.0021332
7,Larool Crescent,Castle Hill,1.0,2154.0,-33.7291302,151.0026558
9,Larool Crescent,Castle Hill,1.0,2154.0,-33.7294168,151.0025879
11,Larool Crescent,Castle Hill,1.0,2154.0,-33.729692,151.002639
13,Larool Crescent,Castle Hill,1.0,2154.0,-33.7297512,151.0028335
15,Larool Crescent,Castle Hill,1.0,2154.0,-33.7294417,151.0029971
17,Larool Crescent,Castle Hill,1.0,2154.0,-33.7293834,151.003173
19,Larool Crescent,Castle Hill,1.0,2154.0,-33.72918370000001,151.003259
21,Larool Crescent,Castle Hill,1.0,2154.0,-33.7289751,151.00336090000005
23,Larool Crescent,Castle Hill,1.0,2154.0,-33.7288785,151.00345190000004
25,Larool Crescent,Castle Hill,1.0,2154.0,-33.7286736,151.00358830000005
27,Larool Crescent,Castle Hill,1.0,2154.0,-33.728587299999994,151.00378669999995
29,Larool Crescent,Castle Hill,1.0,2154.0,-33.7284104,151.00369519999995
1,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
3,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
5,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
7,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
9,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
11,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
13,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
15,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
17,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
19,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
21,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
23,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
25,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
27,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
29,Lauren Avenue,Castle Hill,1.0,2154.0,-33.739935,151.004658
1,La Vista Grove,Castle Hill,1.0,2154.0,-33.71285579999999,150.9784207
3,La Vista Grove,Castle Hill,1.0,2154.0,-33.7130415,150.9784434
